ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Join_Year,Join_Month,Join_Day,Age
3439,1972,Graduation,Married,56721.0,1,1,2012-10-31,64,157.0,6.0,39.0,6.0,13.0,75.0,5,4,1,5,6,0,0,0,0,0,0,3,11,0,2012,10,31,54
1506,1975,Graduation,Single,42160.0,1,1,2013-06-28,26,48.0,9.0,45.0,3.0,15.0,20.0,4,2,1,4,6,0,0,0,0,0,0,3,11,1,2013,6,28,51
232,1965,Graduation,Single,61559.0,0,1,2013-07-17,8,279.0,81.0,88.0,32.0,14.0,34.0,1,4,2,10,3,0,0,0,0,0,0,3,11,0,2013,7,17,61
8876,1963,Phd,Married,33629.0,1,1,2012-08-08,49,132.0,0.0,16.0,0.0,0.0,4.0,5,3,1,4,9,0,0,0,0,0,0,3,11,0,2012,8,8,63
4500,1991,Phd,Married,68682.0,0,0,2013-10-06,56,919.0,0.0,505.0,99.0,30.0,45.0,1,4,9,10,2,0,0,0,0,0,0,3,11,0,2013,10,6,35
9739,1963,Graduation,Single,34377.0,0,1,2013-01-19,55,62.0,0.0,22.0,3.0,1.0,26.0,2,2,2,2,7,0,0,0,0,0,0,3,11,0,2013,1,19,63
10395,1986,Basic,Single,8940.0,1,0,2012-08-22,25,1.0,45.0,3.0,4.0,6.0,42.0,3,3,1,3,8,0,0,0,0,0,0,3,11,0,2012,8,22,40
1176,1973,Graduation,Married,26228.0,1,0,2013-09-22,50,2.0,6.0,4.0,3.0,1.0,9.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2013,9,22,53
1627,1957,2N Cycle,Divorced,77297.0,0,0,2013-01-26,84,408.0,61.0,109.0,48.0,81.0,41.0,1,5,7,9,4,0,0,0,1,0,0,3,11,0,2013,1,26,69
938,1981,Graduation,Married,40211.0,1,1,2013-07-30,30,51.0,1.0,7.0,2.0,1.0,25.0,2,2,1,2,8,1,0,0,0,0,0,3,11,0,2013,7,30,45
2740,1958,Phd,Widow,33438.0,1,1,2013-09-22,81,62.0,1.0,16.0,3.0,2.0,6.0,4,2,1,4,5,0,0,0,0,0,0,3,11,0,2013,9,22,68
257,1959,Phd,Married,75032.0,0,1,2013-04-28,74,952.0,12.0,180.0,47.0,12.0,12.0,2,5,4,9,3,0,0,0,0,0,0,3,11,0,2013,4,28,67
4058,1955,Phd,Single,61284.0,0,0,2013-10-12,76,618.0,15.0,106.0,20.0,7.0,45.0,1,11,2,8,6,0,1,0,0,0,0,3,11,0,2013,10,12,71
7736,1986,Graduation,Married,22518.0,1,0,2012-10-22,36,11.0,7.0,12.0,2.0,2.0,27.0,2,2,1,2,5,1,0,0,0,0,0,3,11,1,2012,10,22,40
8210,1975,Master,Married,54730.0,0,1,2013-08-15,64,318.0,3.0,17.0,4.0,7.0,56.0,5,4,1,8,4,0,0,0,0,0,0,3,11,0,2013,8,15,51
833,1955,Master,Married,38452.0,1,1,2014-03-30,62,56.0,0.0,14.0,0.0,0.0,2.0,3,3,0,3,7,0,0,0,0,0,0,3,11,0,2014,3,30,71
6230,1971,Graduation,Divorced,44421.0,1,1,2013-02-15,53,110.0,5.0,59.0,7.0,1.0,7.0,5,5,0,4,8,0,0,0,0,0,0,3,11,0,2013,2,15,55
7325,1986,Phd,Married,38197.0,1,0,2013-06-29,86,23.0,0.0,11.0,2.0,1.0,3.0,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2013,6,29,40
1307,1978,Graduation,Divorced,41986.0,0,1,2014-02-09,15,27.0,5.0,8.0,8.0,3.0,12.0,3,3,0,4,4,0,0,0,0,0,0,3,11,0,2014,2,9,48
1502,1983,Graduation,Married,28427.0,1,0,2013-03-21,67,18.0,3.0,19.0,3.0,3.0,6.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013,3,21,43
6211,1976,Phd,Married,37395.0,1,0,2014-05-02,47,18.0,0.0,9.0,0.0,1.0,11.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,2014,5,2,50
843,1971,Graduation,Married,64722.0,1,0,2014-05-26,47,303.0,0.0,280.0,60.0,81.0,15.0,4,8,2,11,6,0,0,0,0,0,0,3,11,0,2014,5,26,55
4174,1956,Master,Married,55249.0,0,1,2014-04-17,81,97.0,1.0,19.0,2.0,0.0,11.0,1,2,1,4,3,0,0,0,0,0,0,3,11,0,2014,4,17,70
9757,1972,Graduation,Married,84906.0,0,0,2013-10-04,98,997.0,15.0,414.0,99.0,30.0,76.0,1,5,6,12,2,0,1,1,0,1,0,3,11,0,2013,10,4,54
6918,1989,Graduation,Married,28691.0,1,0,2013-07-04,56,5.0,4.0,13.0,8.0,0.0,4.0,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2013,7,4,37
286,1952,Graduation,Single,44213.0,1,1,2013-11-29,48,95.0,11.0,35.0,0.0,4.0,7.0,4,2,1,5,6,0,0,0,0,0,0,3,11,0,2013,11,29,74
11086,1984,Basic,Single,25707.0,1,0,2014-01-18,18,1.0,6.0,2.0,3.0,6.0,3.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2014,1,18,42
1921,1967,Phd,Married,59062.0,2,1,2013-10-03,74,46.0,1.0,12.0,3.0,0.0,9.0,2,2,0,3,4,0,0,0,0,0,0,3,11,0,2013,10,3,59
4138,1962,Graduation,Single,76624.0,0,1,2014-05-24,68,411.0,81.0,147.0,54.0,81.0,66.0,1,5,10,7,1,1,0,0,0,0,0,3,11,0,2014,5,24,64
7718,1947,Master,Married,66000.0,0,0,2014-04-20,36,244.0,51.0,270.0,101.0,0.0,45.0,1,1,3,5,1,0,0,0,0,0,0,3,11,0,2014,4,20,79
1291,1978,Phd,Married,27683.0,1,0,2012-08-04,90,152.0,9.0,121.0,12.0,12.0,45.0,4,6,2,4,8,0,0,0,0,0,0,3,11,0,2012,8,4,48
6862,1971,Graduation,Divorced,1730.0,0,0,2014-05-18,65,1.0,1.0,3.0,1.0,1.0,1.0,15,0,0,0,20,0,0,0,0,0,0,3,11,0,2014,5,18,55
4136,1992,Basic,Single,7500.0,1,0,2012-12-03,63,10.0,17.0,18.0,8.0,26.0,40.0,4,3,2,2,9,0,0,0,0,0,0,3,11,0,2012,12,3,34
803,1968,Graduation,Married,40521.0,1,1,2013-04-05,82,12.0,0.0,5.0,0.0,0.0,4.0,1,0,1,2,5,0,0,0,0,0,0,3,11,0,2013,4,5,58
4298,1973,Phd,Married,20427.0,1,0,2014-03-24,63,5.0,0.0,4.0,0.0,0.0,1.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2014,3,24,53
10833,1975,Graduation,Married,65106.0,0,1,2014-05-24,55,790.0,19.0,133.0,12.0,0.0,19.0,3,8,3,13,6,0,1,0,0,0,0,3,11,0,2014,5,24,51
9606,1965,Phd,Married,69969.0,0,0,2013-08-27,64,882.0,29.0,514.0,38.0,29.0,44.0,1,4,2,6,3,0,0,1,1,0,0,3,11,1,2013,8,27,61
8534,1952,Graduation,Married,67433.0,0,2,2013-07-16,51,615.0,28.0,259.0,12.0,48.0,30.0,4,6,5,13,4,0,1,0,0,0,0,3,11,0,2013,7,16,74
5153,1967,Phd,Married,77766.0,0,1,2013-02-22,97,1004.0,59.0,265.0,115.0,59.0,27.0,2,11,10,11,6,1,0,0,0,0,0,3,11,1,2013,2,22,59
961,1972,Graduation,Married,74716.0,0,1,2013-09-12,92,133.0,27.0,421.0,13.0,81.0,71.0,2,7,3,5,4,0,0,0,0,0,0,3,11,0,2013,9,12,54
5011,1963,Graduation,Divorced,68118.0,0,1,2013-10-18,51,595.0,23.0,123.0,10.0,23.0,126.5,2,8,9,4,6,0,0,0,0,0,0,3,11,0,2013,10,18,63
6653,1970,Phd,Married,55158.0,1,1,2012-07-30,72,293.0,0.0,87.0,4.0,11.0,23.0,4,7,2,5,7,0,0,0,0,0,0,3,11,1,2012,7,30,56
9094,1955,2N Cycle,Married,62972.0,0,1,2012-08-03,39,313.0,15.0,47.0,20.0,0.0,126.5,2,7,4,3,6,0,0,0,0,0,0,3,11,1,2012,8,3,71
810,1975,Graduation,Married,74190.0,0,1,2014-05-12,49,151.0,81.0,86.0,120.5,81.0,64.0,2,4,2,11,2,0,0,0,0,0,0,3,11,0,2014,5,12,51
5493,1976,Graduation,Married,39356.0,1,1,2014-03-19,21,15.0,0.0,2.0,0.0,0.0,6.0,1,1,0,2,6,1,0,0,0,0,0,3,11,0,2014,3,19,50
2147,1969,Graduation,Married,76653.0,0,0,2013-08-16,91,736.0,63.0,556.0,120.5,81.0,126.0,1,4,7,11,2,0,0,1,1,0,0,3,11,0,2013,8,16,57
5107,1973,Phd,Divorced,35860.0,1,1,2014-05-19,37,15.0,0.0,8.0,4.0,2.0,20.0,2,1,1,2,5,1,0,0,0,0,0,3,11,0,2014,5,19,53
3979,1983,Phd,Divorced,90687.0,0,0,2013-05-22,98,982.0,17.0,556.0,23.0,34.0,51.0,1,6,2,8,2,0,0,1,0,0,0,3,11,1,2013,5,22,43
6049,1982,Master,Married,73450.0,0,0,2013-12-05,85,1142.0,51.0,415.0,90.0,69.0,37.0,1,7,8,11,3,1,0,0,1,0,0,3,11,0,2013,12,5,44
8147,1960,Graduation,Married,31454.0,1,1,2013-07-06,40,28.0,0.0,11.0,0.0,0.0,9.0,3,2,0,3,8,0,0,0,0,0,0,3,11,0,2013,7,6,66
1857,1952,Graduation,Single,47139.0,1,1,2014-03-06,2,46.0,0.0,12.0,0.0,2.0,23.0,2,2,1,2,7,0,0,0,0,0,0,3,11,1,2014,3,6,74
3910,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,897.0,81.0,430.0,120.5,81.0,27.0,0,4,7,6,1,1,0,1,1,0,0,3,11,1,2013,10,8,51
5207,1963,Phd,Married,53378.0,1,1,2012-09-24,41,489.0,6.0,152.0,8.0,6.0,126.5,10,9,4,6,8,0,0,0,0,0,0,3,11,1,2012,9,24,63
11114,1970,Graduation,Married,19656.0,1,0,2013-02-08,94,25.0,4.0,9.0,6.0,8.0,32.0,3,2,1,3,7,0,0,0,0,0,0,3,11,0,2013,2,8,56
5429,1948,Phd,Married,45579.0,0,1,2013-08-20,10,145.0,1.0,33.0,2.0,1.0,1.0,1,4,1,4,6,0,0,0,0,0,0,3,11,0,2013,8,20,78
9400,1958,2N Cycle,Single,85485.0,0,0,2014-06-21,73,630.0,26.0,556.0,44.0,18.0,54.0,1,6,6,6,2,0,0,0,0,0,0,3,11,0,2014,6,21,68
1740,1944,Graduation,Married,55956.0,0,0,2014-04-07,22,760.0,38.0,104.0,50.0,9.0,38.0,2,7,3,4,4,0,1,0,0,0,0,3,11,0,2014,4,7,82
7488,1963,Master,Single,64191.0,0,1,2013-01-22,30,420.0,15.0,186.0,120.5,38.0,15.0,3,5,3,13,3,0,0,0,0,0,0,3,11,0,2013,1,22,63
195,1972,Graduation,Single,38808.0,1,0,2012-08-26,21,125.0,17.0,52.0,3.0,19.0,30.0,4,5,1,4,8,1,0,0,0,0,0,3,11,1,2012,8,26,54
635,1966,Master,Married,57183.0,1,1,2013-03-19,51,464.0,5.0,64.0,7.0,0.0,70.0,8,9,1,7,8,0,0,0,0,0,0,3,11,0,2013,3,19,60
7527,1968,Master,Divorced,23748.0,1,0,2012-11-21,97,6.0,6.0,29.0,12.0,15.0,8.0,3,2,1,3,8,0,0,0,0,0,0,3,11,0,2012,11,21,58
10319,1971,Graduation,Married,66303.0,0,1,2013-02-26,56,1090.0,12.0,96.0,16.0,12.0,60.0,4,3,4,11,8,0,1,0,0,0,0,3,11,0,2013,2,26,55
2296,1975,Master,Married,37368.0,1,0,2013-12-16,4,3.0,2.0,11.0,2.0,2.0,10.0,1,1,0,2,6,1,0,0,0,0,0,3,11,0,2013,12,16,51
10637,1964,Graduation,Married,40800.0,1,2,2013-01-01,77,24.0,0.0,27.0,8.0,30.0,10.0,2,3,0,3,7,0,0,0,0,0,1,3,11,0,2013,1,1,62
2931,1978,Graduation,Divorced,71847.0,0,0,2012-09-21,95,737.0,21.0,106.0,55.0,63.0,126.5,0,6,7,9,3,0,0,0,1,0,0,3,11,0,2012,9,21,48
907,1975,Graduation,Married,46149.0,0,1,2013-11-29,36,254.0,6.0,71.0,4.0,0.0,27.0,5,5,1,7,5,0,0,0,0,0,0,3,11,0,2013,11,29,51
3698,1983,Graduation,Married,78687.0,0,0,2012-08-09,13,817.0,81.0,556.0,120.5,55.0,126.5,1,4,6,8,2,0,0,1,0,0,0,3,11,1,2012,8,9,43
9516,1971,2N Cycle,Divorced,49118.0,0,0,2012-08-18,90,620.0,54.0,239.0,99.0,81.0,119.0,2,9,7,10,7,0,1,0,0,1,0,3,11,1,2012,8,18,55
679,1957,Phd,Married,37633.0,1,1,2012-09-20,49,13.0,4.0,20.0,0.0,0.0,1.0,2,1,0,3,9,0,0,0,0,0,0,3,11,0,2012,9,20,69
7384,1951,Master,Married,39767.0,0,0,2013-07-21,18,113.0,61.0,204.0,34.0,26.0,47.0,2,7,1,7,8,0,0,0,0,0,0,3,11,0,2013,7,21,75
5043,1951,Basic,Married,26997.0,0,0,2012-11-05,89,7.0,23.0,78.0,120.5,49.0,126.5,2,4,2,5,7,0,0,0,0,0,0,3,11,0,2012,11,5,75
5267,1970,Graduation,Divorced,33986.0,1,0,2013-03-14,43,16.0,2.0,18.0,2.0,1.0,5.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2013,3,14,56
339,1972,Phd,Married,57091.0,0,1,2012-11-23,82,462.0,0.0,24.0,6.0,0.0,4.0,2,9,2,5,7,0,1,0,0,0,0,3,11,1,2012,11,23,54
2516,1969,2N Cycle,Married,46831.0,1,1,2013-06-08,84,22.0,2.0,10.0,6.0,4.0,34.0,2,1,2,2,4,0,0,0,0,0,0,3,11,0,2013,6,8,57
9010,1972,Master,Married,83151.0,0,0,2013-02-10,80,968.0,81.0,556.0,120.5,42.0,126.5,1,5,7,10,2,1,0,1,1,0,0,3,11,1,2013,2,10,54
378,1971,Graduation,Married,52531.0,0,0,2012-12-30,68,283.0,81.0,151.0,51.0,72.0,125.0,2,7,2,10,6,0,0,0,0,0,0,3,11,0,2012,12,30,55
4808,1956,Graduation,Married,15759.0,0,0,2013-09-05,12,1.0,2.0,5.0,6.0,0.0,3.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2013,9,5,70
5068,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14.0,1.0,7.0,2.0,1.0,1.0,1,2,0,2,9,0,0,0,0,0,0,3,11,0,2013,7,31,55
7628,1973,2N Cycle,Married,43050.0,1,0,2014-03-18,10,30.0,5.0,24.0,6.0,3.0,8.0,2,2,0,4,5,0,0,0,0,0,0,3,11,0,2014,3,18,53
7128,1977,Phd,Single,42997.0,1,1,2013-12-07,91,4.0,0.0,5.0,0.0,1.0,5.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2013,12,7,49
2811,1963,Phd,Single,48918.0,1,1,2014-04-12,21,52.0,0.0,9.0,0.0,0.0,1.0,2,1,0,4,4,0,0,0,0,0,0,3,11,0,2014,4,12,63
3551,1954,Master,Married,60033.0,0,1,2014-03-29,28,62.0,1.0,57.0,19.0,11.0,48.0,2,2,1,5,2,0,0,0,0,0,0,3,11,0,2014,3,29,72
1663,1978,Phd,Married,34043.0,1,0,2013-10-25,97,20.0,2.0,14.0,3.0,0.0,10.0,1,2,0,2,9,0,0,0,0,0,0,3,11,0,2013,10,25,48
5543,1966,Graduation,Married,57811.0,0,1,2013-06-24,49,545.0,7.0,114.0,37.0,21.0,78.0,5,7,2,11,5,0,1,0,0,0,0,3,11,0,2013,6,24,60
1577,1946,Graduation,Married,78569.0,0,0,2014-02-19,14,558.0,79.0,556.0,120.5,81.0,95.0,1,4,6,4,1,0,0,1,0,0,0,3,11,1,2014,2,19,80
10641,1978,Graduation,Single,7500.0,1,1,2012-12-27,5,6.0,5.0,4.0,13.0,4.0,25.0,4,2,1,3,6,0,0,0,0,0,0,3,11,0,2012,12,27,48
5336,1971,Master,Married,117418.0,1,0,2013-06-04,37,39.0,1.0,9.0,2.0,0.0,8.0,0,1,0,1,1,0,0,0,0,0,0,3,11,0,2013,6,4,55
6024,1953,Graduation,Married,94384.0,0,0,2013-03-04,62,1111.0,24.0,556.0,120.5,45.0,126.5,0,5,8,5,2,0,1,1,1,0,0,3,11,1,2013,3,4,73
1878,1985,2N Cycle,Married,23148.0,0,0,2014-02-18,83,4.0,6.0,8.0,6.0,3.0,10.0,1,2,0,3,7,0,0,0,0,0,0,3,11,0,2014,2,18,41
3099,1970,Graduation,Divorced,44267.0,1,1,2013-02-25,48,183.0,5.0,65.0,3.0,5.0,49.0,5,5,2,4,9,0,0,0,0,0,0,3,11,0,2013,2,25,56
6055,1979,Graduation,Married,71626.0,0,0,2012-11-01,94,546.0,72.0,376.0,94.0,81.0,72.0,1,5,5,8,3,0,1,0,0,0,0,3,11,0,2012,11,1,47
5841,1966,Graduation,Married,60894.0,0,1,2013-06-28,61,606.0,7.0,155.0,10.0,0.0,54.0,5,10,3,8,7,0,0,0,0,0,0,3,11,0,2013,6,28,60
3972,1976,Graduation,Married,50200.0,1,1,2013-04-03,70,266.0,6.0,51.0,8.0,6.0,64.0,6,7,1,5,8,0,0,0,0,0,0,3,11,0,2013,4,3,50
4394,1965,Phd,Married,81051.0,0,0,2014-05-23,43,1142.0,29.0,249.0,38.0,29.0,14.0,1,5,5,12,2,0,1,1,0,0,0,3,11,0,2014,5,23,61
5758,1982,Graduation,Married,65169.0,0,0,2014-01-14,23,1074.0,0.0,69.0,0.0,0.0,46.0,1,10,4,13,6,1,0,1,1,1,0,3,11,1,2014,1,14,44
6658,1972,Graduation,Married,59868.0,0,1,2013-07-22,37,771.0,51.0,154.0,54.0,10.0,126.5,7,11,2,12,6,0,0,0,0,0,0,3,11,0,2013,7,22,54
4603,1960,Phd,Married,65695.0,0,1,2014-01-31,50,371.0,32.0,189.0,0.0,58.0,6.0,2,5,4,10,4,0,0,0,0,0,0,3,11,0,2014,1,31,66
8427,1956,Master,Single,64857.0,0,0,2012-11-23,78,556.0,14.0,556.0,120.5,0.0,43.0,1,7,5,10,4,0,0,0,0,0,0,3,11,0,2012,11,23,70
10260,1965,Master,Married,45143.0,0,1,2013-08-26,74,202.0,5.0,74.0,11.0,5.0,14.0,3,6,1,5,7,0,0,0,0,0,0,3,11,0,2013,8,26,61
7143,1955,2N Cycle,Married,74805.0,0,1,2013-11-06,14,209.0,81.0,209.0,41.0,81.0,37.0,5,4,7,10,2,0,0,0,0,0,0,3,11,0,2013,11,6,71
8789,1989,2N Cycle,Married,59060.0,1,0,2014-01-11,77,35.0,40.0,111.0,36.0,40.0,12.0,3,3,1,7,4,0,0,0,0,0,0,3,11,0,2014,1,11,37
6197,1962,Phd,Single,27238.0,1,1,2013-04-20,39,37.0,0.0,17.0,0.0,0.0,3.0,3,3,0,3,9,0,0,0,0,0,0,3,11,0,2013,4,20,64
4554,1965,Graduation,Married,47009.0,0,1,2013-10-01,89,171.0,45.0,73.0,59.0,10.0,90.0,4,3,2,8,4,0,0,0,0,0,0,3,11,0,2013,10,1,61
4937,1973,2N Cycle,Married,46094.0,1,1,2014-06-10,62,12.0,2.0,20.0,3.0,2.0,5.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2014,6,10,53
1920,1972,Graduation,Married,40321.0,1,1,2013-07-29,59,44.0,4.0,21.0,6.0,0.0,27.0,2,3,0,3,7,0,0,0,0,0,0,3,11,0,2013,7,29,54
8749,1984,Graduation,Married,37235.0,1,0,2014-02-01,68,20.0,2.0,9.0,4.0,6.0,20.0,1,1,1,2,4,0,0,0,0,0,0,3,11,0,2014,2,1,42
1650,1960,Master,Married,81843.0,0,0,2013-04-22,13,779.0,81.0,537.0,34.0,69.0,126.5,1,5,9,12,3,0,0,0,0,0,0,3,11,0,2013,4,22,66
10377,1958,Master,Married,46692.0,0,1,2013-06-06,37,170.0,6.0,97.0,24.0,12.0,88.0,3,6,1,5,6,0,0,0,0,0,0,3,11,0,2013,6,6,68
9206,1968,Graduation,Married,77382.0,0,1,2014-01-07,36,491.0,48.0,231.0,112.0,81.0,126.5,2,5,7,12,1,0,0,1,0,0,0,3,11,0,2014,1,7,58
10971,1977,Graduation,Single,37774.0,2,0,2012-09-03,28,173.0,8.0,107.0,7.0,2.0,126.5,4,7,2,3,9,1,0,0,0,0,1,3,11,1,2012,9,3,49
6398,1974,Basic,Married,18393.0,1,0,2014-03-29,2,7.0,10.0,13.0,16.0,0.0,4.0,2,3,0,3,8,0,0,0,0,0,0,3,11,0,2014,3,29,52
9212,1962,Master,Married,72828.0,0,1,2013-02-14,17,1205.0,0.0,235.0,19.0,14.0,126.5,6,6,3,13,7,0,0,0,0,0,0,3,11,0,2013,2,14,64
7937,1982,Graduation,Married,24711.0,0,0,2014-04-18,86,10.0,7.0,25.0,6.0,3.0,7.0,1,3,0,3,7,0,0,0,0,0,0,3,11,0,2014,4,18,44
839,1975,Phd,Married,45503.0,1,0,2013-09-25,54,97.0,4.0,44.0,6.0,1.0,18.0,1,3,1,4,5,0,0,0,0,0,0,3,11,0,2013,9,25,51
4246,1982,Master,Single,6560.0,0,0,2013-12-12,2,67.0,11.0,26.0,4.0,3.0,126.5,0,1,0,1,17,0,0,0,0,0,0,3,11,0,2013,12,12,44
158,1945,Phd,Married,71604.0,0,0,2013-11-17,3,345.0,53.0,528.0,98.0,75.0,97.0,1,8,3,5,4,1,0,0,0,0,0,3,11,1,2013,11,17,81
4832,1979,Graduation,Married,27244.0,1,0,2014-03-07,84,6.0,5.0,17.0,3.0,24.0,46.0,2,2,2,2,7,0,0,0,0,0,0,3,11,0,2014,3,7,47
5621,1969,Graduation,Married,48752.0,1,1,2012-12-12,8,73.0,57.0,100.0,71.0,15.0,0.0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,2012,12,12,57
1945,1962,Graduation,Married,71434.0,0,1,2013-09-18,4,711.0,36.0,217.0,120.5,81.0,126.5,3,7,4,7,4,0,1,0,1,0,0,3,11,0,2013,9,18,64
5147,1948,Graduation,Single,90842.0,0,0,2013-07-29,57,774.0,70.0,118.0,120.5,81.0,93.0,1,4,9,13,1,0,0,0,0,0,0,3,11,0,2013,7,29,78
2535,1978,Master,Married,88097.0,1,0,2012-08-18,24,163.0,0.0,480.0,0.0,81.0,75.0,1,6,5,8,9,0,1,1,1,0,0,3,11,1,2012,8,18,48
11039,1975,Graduation,Married,51948.0,0,1,2013-09-17,51,82.0,33.0,54.0,71.0,30.0,41.0,2,5,2,4,5,0,0,0,0,0,0,3,11,0,2013,9,17,51
9495,1982,Graduation,Married,71853.0,0,0,2013-05-08,29,358.0,81.0,413.0,120.5,81.0,32.0,1,2,8,6,1,0,0,0,0,0,0,3,11,0,2013,5,8,44
9635,1983,Master,Married,35876.0,0,0,2014-04-20,13,66.0,2.0,40.0,4.0,3.0,14.0,1,3,1,3,6,0,0,0,0,0,0,3,11,0,2014,4,20,43
2173,1952,Graduation,Widow,40049.0,0,1,2013-10-16,23,13.0,6.0,7.0,0.0,3.0,3.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,2013,10,16,74
942,1982,Graduation,Single,39660.0,1,0,2012-08-08,36,139.0,13.0,78.0,20.0,13.0,36.0,3,7,1,3,9,0,0,0,0,0,0,3,11,1,2012,8,8,44
9386,1962,Graduation,Married,50127.0,0,1,2014-05-29,88,274.0,0.0,21.0,4.0,6.0,15.0,1,5,1,6,6,0,1,0,0,0,0,3,11,0,2014,5,29,64
5510,1977,Master,Married,43263.0,0,1,2012-11-21,2,262.0,6.0,61.0,0.0,10.0,102.0,3,5,2,6,5,0,0,0,0,0,0,3,11,0,2012,11,21,49
873,1949,Master,Married,62845.0,1,1,2012-10-01,3,1099.0,0.0,45.0,0.0,0.0,34.0,11,3,4,10,8,0,1,0,0,0,0,3,11,1,2012,10,1,77
2253,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32.0,0.0,8.0,23.0,4.0,18.0,1,1,0,4,6,0,0,0,0,0,0,3,11,0,2013,2,16,36
5181,1982,Basic,Single,24367.0,1,0,2013-03-20,58,2.0,4.0,2.0,0.0,11.0,5.0,1,1,0,2,9,0,0,0,0,0,0,3,11,0,2013,3,20,44
979,1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6.0,10.0,21.0,19.0,14.0,42.0,2,2,1,3,6,0,0,0,0,0,0,3,11,0,2013,2,20,51
10390,1959,2N Cycle,Married,26887.0,0,1,2013-02-10,27,6.0,7.0,4.0,3.0,4.0,6.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,2013,2,10,67
4698,1983,Phd,Married,50150.0,0,0,2013-06-20,32,135.0,46.0,92.0,65.0,61.0,11.0,2,5,2,7,5,0,0,0,0,0,0,3,11,0,2013,6,20,43
7793,1976,Graduation,Married,62061.0,0,1,2013-08-31,12,641.0,7.0,84.0,0.0,30.0,38.0,3,10,4,7,6,0,1,0,0,0,0,3,11,0,2013,8,31,50
1745,1962,Phd,Divorced,85696.0,0,0,2013-05-03,88,714.0,76.0,395.0,116.0,0.0,12.0,1,4,6,9,1,0,0,0,0,0,0,3,11,1,2013,5,3,64
10590,1956,Phd,Married,76542.0,0,0,2013-03-30,91,794.0,73.0,556.0,0.0,29.0,14.0,1,4,8,10,2,0,0,0,0,0,0,3,11,0,2013,3,30,70
5080,1993,Graduation,Single,70515.0,0,0,2013-10-21,12,420.0,0.0,452.0,120.5,64.0,126.5,1,6,6,4,2,0,0,0,0,0,0,3,11,1,2013,10,21,33
8369,1987,Graduation,Married,18227.0,1,0,2012-11-08,21,1.0,2.0,7.0,4.0,3.0,11.0,1,0,1,2,8,0,0,0,0,0,0,3,11,0,2012,11,8,39
5232,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,86.0,12.0,75.0,33.0,15.0,6.0,1,4,1,5,4,0,0,0,0,0,0,3,11,0,2014,1,27,61
2407,1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823.0,25.0,459.0,120.5,29.0,95.0,1,6,6,7,4,0,0,1,0,0,0,3,11,1,2012,11,9,44
3834,1962,Graduation,Single,69627.0,0,1,2013-03-17,35,231.0,81.0,215.0,120.5,30.0,53.0,2,8,2,11,5,0,0,0,0,0,0,3,11,0,2013,3,17,64
7912,1978,Graduation,Married,38136.0,1,0,2013-04-22,69,8.0,15.0,27.0,0.0,20.0,33.0,2,3,1,2,8,1,0,0,0,0,0,3,11,0,2013,4,22,48
7712,1946,Phd,Single,62159.0,0,0,2014-04-28,68,182.0,17.0,259.0,77.0,70.0,29.0,1,6,2,10,4,0,0,0,0,0,0,3,11,0,2014,4,28,80
1065,1963,Graduation,Single,80695.0,0,0,2013-12-29,85,557.0,81.0,556.0,120.5,37.0,18.0,1,5,8,5,2,0,0,0,0,0,0,3,11,0,2013,12,29,63
7275,1971,Master,Single,33316.0,1,1,2013-10-04,34,79.0,1.0,31.0,4.0,4.0,12.0,3,2,1,4,6,0,0,0,0,0,0,3,11,0,2013,10,4,55
1343,1968,Graduation,Married,58554.0,1,1,2012-09-26,55,368.0,24.0,68.0,38.0,0.0,88.0,6,8,2,6,7,0,0,0,0,0,0,3,11,0,2012,9,26,58
1384,1992,Basic,Married,17256.0,1,0,2013-11-23,10,6.0,4.0,14.0,8.0,8.0,22.0,2,2,1,2,8,1,0,0,0,0,0,3,11,0,2013,11,23,34
